Date,SMCI,DECK,RS,CSL,GDDY,VST,GGG,MANH,LII,WSM,SAIA,LECO,RPM,XPO
2019-01-23,0.012228216592131691,0.020399745485216947,-0.009189477337175567,-0.005293931481083591,0.009453260793784057,0.019769587357823193,-0.009458727115247978,-0.01693854827394914,0.003437986238298052,-0.01923067899081432,-0.01494353817120031,-0.007162919108670951,0.0025307430288250554,-0.029528466286200983
2019-01-24,0.005369122533839699,-0.005018233357082957,-0.0011759659256809218,0.0056024212273764196,0.013578941013360213,-0.004846825763618945,-0.00047748633993016654,0.009146996820436293,0.003648254456532607,0.015465978775010214,0.010583917857702518,0.00782594942795134,-0.0010818770453173698,-0.0040896659161908655
2019-01-25,-0.002002652462478882,0.019767349704248538,0.024326369425209382,0.005013929345137003,0.022482276402591372,0.00040586932486874616,0.006448805888278564,0.02065766379859424,-0.005629843382813804,0.02024292435011521,0.041717565918220734,0.03348703852787316,-0.0005414485947839998,0.02053220924140109
2019-01-28,-0.013377913833897748,0.005025504549702076,0.0030644668407926456,0.0010161936688246609,-0.007981909143335075,-0.009736288407116156,-0.0042716889260961954,-0.0018586604976029708,-0.0015605043347585168,-0.004157534377538963,0.0008377888204569306,-0.011622420478356599,-0.0019867156448681866,-0.009013344841858784
2019-01-29,0.013559309102721073,-0.007699033551472612,0.01565676821354356,-0.0053528912810411056,-0.008805249838626739,0.009422322191647403,0.036463625119800724,-0.0016553243952761587,0.012458250144336658,-0.0028461509110033756,0.021262355056032245,0.023637029073221738,0.008143369005687351,-0.014617565190784831
2019-01-30,0.00802674830033867,0.016877304967265694,0.016794224032324445,-0.0008351875852314894,0.027109765940368735,0.0113637173673935,-0.007817790944744996,0.005388566249392879,-0.010805691894429148,0.008182857642656138,0.009344257292200231,0.012531828310166082,0.00879555467993609,0.022251566727839345
2019-01-31,0.001990755623957341,0.010383070269347705,0.009244354104164021,0.0004644733455121397,0.023411866268745918,0.007624253580746476,0.004171231830413236,0.0053597638677933546,0.022248256842255953,0.027368834552677246,-0.02598665717153792,-0.009397164599516672,0.017081733068773808,-0.019993588777426075
2019-02-01,0.01059601611722183,0.10455436554024855,0.007572169688956798,0.009746389402652822,-0.004808308536595751,-0.001592827423876897,-0.005077046922967732,0.01701861817853012,0.0021808714950279917,-0.007900222082480313,0.013673498051241184,0.0038176361550004145,0.002449424651488563,-0.004606726086848867
2019-02-04,0.002621229439913275,-0.016563335372427157,0.008242256780133905,0.01314598736078465,0.021815487513820564,0.013163170027213233,0.009046211413802574,0.033669395867298446,0.01175015579242622,0.018889136174156773,0.07994736859940055,0.013368761215840408,0.006457216980516822,-0.0016529192305616558
2019-02-05,0.02875814215020389,-0.0012899926707944376,0.0006011623618942252,0.005262698003934307,-0.002292644505092367,-0.007874157315802321,0.007586415582756523,0.019504583402994102,0.011140800113028426,0.00763338791115431,0.023153032867291312,0.0034116557467422925,0.0032947536583174397,-0.0004967058994326257
2019-02-06,-0.005082587348752665,0.014065241257486205,-0.0022827816063434314,0.01417082655733859,0.002297912802251556,0.0023808387048209756,0.003422129275729713,-0.06696001471873236,-0.0003402337275275613,-0.007214937578091218,-0.034688133014300404,-0.0019266066963948836,-0.010197299457283315,-0.01755841821039461
2019-02-07,-0.01979562381628064,-0.004245919291575806,-0.012524081458923475,0.0026701109927211863,-0.0038688102725166207,0.01068897886740916,-0.006593749371670343,0.027065812639624154,-0.00876656818230237,-0.012354811490192796,0.01835290728896677,-0.006926960098083912,-0.012921127666583154,-0.005563992327682454
2019-02-08,0.0032572792063838563,0.0024873202190820454,0.0007317347511814898,0.05902706224116039,-0.00028763872312986827,0.015668125247996434,0.011901774315189018,0.024555790347163375,0.0012449586561140702,-0.02722600395125485,-0.013933033256904537,-0.0026303065578572316,-0.0017689492073300617,-0.024245441888342545
2019-02-11,0.0032467657125587746,0.01984973132155865,0.0015842318475314254,-0.0031850571272971084,0.0031654851899729497,0.006941771420510667,0.005654954638699694,0.01948558078617557,0.01878080860923248,0.02004569897202857,0.004607633987798065,0.0036688702845391052,0.004784611739803157,0.0031277272024679004
2019-02-12,0.04854375164616842,0.0013902192923236356,0.02275215823485599,0.006053915280915367,0.015490559554580008,0.006893663172802045,0.022717155885400464,0.019877693455533807,0.02647302939881202,0.031516351154468714,0.03867908022702715,0.02810151336131428,0.015167529667656998,0.015416585307697295
2019-02-13,0.009259235275681288,-0.001943626156060363,0.001427605199286086,0.007772651194207114,0.009886962119626697,-0.006086007319142883,0.00043989222060725197,-0.003185944184745715,0.002747011905702035,0.0007189619945746628,-0.0013247566095214713,0.0024445111674848974,0.0010424062383307398,0.01791193532876245
2019-02-14,-0.01223246227970265,-0.007789644781585392,-0.005464751830847825,0.0019905383101495033,-0.0034965034965035446,0.006888724819616998,0.001538633705753245,0.010904340026875792,-0.001390216045321857,-0.0032326965529710927,0.015917492341088524,-0.03236547705938886,-0.0005203688971698872,-0.002011037926258452
2019-02-15,0.22352945483723108,0.02544504087229016,0.006330596263582233,0.00496602190221429,0.02259649979440792,0.0076018092599776654,0.02238822979500088,0.008554939195769329,0.010195888201564918,0.003963879026831041,0.008559354929327023,0.013058367342792643,0.007813607298319036,-0.12728797584966212
2019-02-19,0.01062748390891799,-0.004648251466190412,0.0024927754361532273,0.006445260240388606,-0.002470495521107785,0.0030175843275104253,-0.004508670006789894,0.00479443367924004,-0.0001218323586744674,-0.0007178527730055118,0.014672098988984361,0.0006783586652823193,0.004479784613830917,0.05137576340511374
2019-02-20,-0.038557765492766904,-0.01263646954314912,0.024271824829242172,0.0005746106939272799,-0.00399010614074935,0.0018805226160196753,0.010567352217810022,0.0011010746328801169,0.0075403122184183324,0.013469812816081284,-0.0025517479846837166,0.0056498814787855345,0.007546970055981594,0.008235706511827035
2019-02-21,0.006770789354213491,-0.0035474003649500485,0.03560272944661058,0.0023796099325130715,0.047796644752664985,0.004504288444564297,-0.0014936503628951714,-0.00934919025968961,0.0015690749964303308,-0.01789831335759029,-0.0177657758549834,-0.016404524103639018,-0.003064254634785213,-0.018696690501484148
2019-02-22,0.02121054573359271,0.011517584940258452,-0.004129955274708164,0.008104197373692612,0.001977607500283307,0.004858052197724616,0.01047214646232586,0.014803834631888169,-0.0009241021566270824,0.0019850328000792228,-0.0027492756435859578,0.0059402520889462185,0.006147418004849969,-0.03496113915769394
2019-02-25,-0.00354608387213029,0.02104756728092827,0.01613992043509893,0.001380260794841881,-0.008552651656301369,-0.012272164195604729,0.0014806392984902939,-0.00036470564748403156,-0.0029752070234558836,0.02989370483737308,-0.004497933355045114,0.00624567427203071,0.0013579125360376754,-0.0191680973649323
2019-02-26,-0.014234910297888703,0.004257837222471528,-0.006066448374528077,0.001622054680230356,-0.0033178501003667815,-0.010542077421870966,-0.0054912030582623395,-0.008938304751865855,-0.010163122322701001,-0.00524577101835777,-0.016032625919480514,-0.020652367363220736,-0.007796750595998714,-0.019738091455671847
2019-02-27,-0.01495611229021132,-0.0003365169458925399,0.0014425172383425444,-0.0001621135721180389,0.013981399109077586,-0.004946866280138296,0.002336217749517866,0.011411723007349162,0.005052138384417315,0.03568293615075557,-0.003851312812963692,0.004955032384569291,0.004099679344510276,-0.02551837935933532
2019-02-28,0.001047144364618724,-0.003971969601170744,-0.010970690704950825,-0.0034007980986276998,-0.019697964148959857,-0.004206257844386663,-0.005084970371404207,-0.0036396862631955518,-0.005797031119828655,-0.012898880770656818,-0.016208123983503686,-0.009058733601916447,-0.015481286677032968,0.03007367373678349
2019-03-01,0.02248945496617405,-0.0005407356046291945,0.00011201759241941112,0.008368545060529309,0.004018692782735922,0.019585028879081534,0.00489777606017916,0.0027397538973317204,0.001427201738975592,0.011863731301956282,0.017533191785162883,0.003124692935049689,0.012441576265782794,-0.012711096760088747
2019-03-04,0.0,-0.019611780565665926,0.0039210251290109355,-0.003625836051255771,-0.016677785869200323,-0.0421843586617332,0.008476490657912228,-0.028779631824051966,-0.0007735429582290676,-0.013593825371745583,-0.0414438640548872,0.007267081081018478,-0.002901395688425401,-0.023536438923211667
2019-03-05,0.010230218452403683,-0.001655552811913652,-0.0010042961033799314,-8.07681994012821e-05,0.006648650114710053,0.0019659577039796705,0.003992431087093573,0.006564112455444526,0.009331236259049636,0.004823499763500383,-0.01859595491929844,-0.0003435776512797917,-0.015919228880637237,-0.020189587912037954
2019-03-06,-0.027848062635977056,-0.011400497099375073,-0.01530379147097638,-0.00533775907951195,-0.007009088224139481,-0.009811793988343864,-0.0012556201524063226,-0.007825567044426163,-0.00690339058801781,0.0013715377290852704,-0.01926419051680628,-0.008133781025944198,-0.0026091886091699212,-0.0025231000073632215
2019-03-07,0.013541578708426982,-0.007827754423081146,-0.0072602106109301845,-0.009268948803808574,-0.005429639416599352,-0.011494009816429451,-0.007753660454342559,0.006572741298048745,-0.00804902409602215,-0.010101080539909546,-0.013846411236522083,-0.014553016963735455,-0.007150194954391287,0.003161881742204997
2019-03-08,-0.0005137883866181969,-0.006692111595529071,-0.014398508431233248,-0.003118644112939939,-0.0020471393934282656,0.007618139125717738,-0.003167813954795262,-0.006156679584921054,0.0004917192394759962,-0.013663056638138937,-0.003918394750478282,-0.011017460377228283,0.00105394160145722,-0.029207802900680258
2019-03-11,0.002570654760889024,0.012126847602878854,0.018666619832783615,0.001728916176487516,0.015727487052619615,0.00477511585920154,0.009745656088282928,0.016331873932957208,0.007045358028750837,0.010169957137817764,0.029995113610891577,0.012206942461186587,0.014037514120031291,0.07900441317055162
2019-03-12,0.005128224690755134,-0.006516311145010056,0.00534936530583785,-0.0036981784427442266,0.01023296311541455,0.024950565884865217,0.009861647223356806,-0.003324719379479646,0.006467364661506991,-0.001388381461285837,-0.013367284381734623,-0.002459120368579093,-0.008306059398205945,-0.016650007661114352
2019-03-13,0.010204023045831345,0.00324428193560089,0.002943554652833358,0.009320924441348577,0.00533122127664587,0.005409748490978972,0.002285314368943636,-0.0020385584176783045,0.0032331707740185234,-0.0093864488315345,0.02274193302277605,-0.00035212685207819394,-0.0038387073282201145,0.017135779740754975
2019-03-14,0.011616235275123454,0.0030227956118189514,-0.009995393770846905,0.009480455470856297,-0.0034469327214443624,-0.013323093173054912,-0.006218991860544754,0.02488394040033004,-8.06114804544622e-05,-0.013686748358474943,0.007096684498065331,-0.009627667077527824,0.00017511562154171045,0.007220355964135283
2019-03-15,0.002496217441164683,-0.006377827656524504,0.003900947501815244,0.0030764137561378746,0.0029267157917001185,0.0015656588115771086,-0.008552535888066148,0.0012683402168149893,0.007775134314021104,-0.0003557593696712491,-0.01816473279557218,0.0011855509772042971,-0.004027910057656681,-0.011350121663745938
2019-03-18,0.010956141144939258,0.019961922450223213,0.011199828109620613,0.009120192682340766,-0.009152439938883927,0.007815288323183456,0.017042169319913425,0.004705069564382436,0.00839534218565885,0.004449108877226271,0.0073365084350134335,0.014919976204121443,0.02514512339327668,0.03766368773401507
2019-03-19,-0.001970394565615874,0.007607128618923431,0.005085891229018591,-0.009757818331237122,0.016465909065375595,-0.008142540246518837,0.0014480038969229003,-0.007564877164619066,0.0022594502101469516,0.005315479896575548,-0.045281833712175756,0.00011683987665933593,-0.01097803298689004,-0.013392891071916213
2019-03-20,0.011845990543279061,-0.00885376330234977,-0.00269874350482302,-0.01566911762103862,-0.0010536261126451452,0.0007818259004492845,-0.004131435383457394,0.0012704119194684171,0.014912026744447582,0.0019384749379212085,-0.009286858468972814,-0.015748897592784417,-0.00017331172713797027,-0.01239424944842904
2019-03-21,0.009756134777534342,0.012464531584456262,0.018266119868700637,0.012061958670030792,0.02148984727229264,0.021093747266109908,0.01431244055028813,0.022476014493775676,0.014692289846597761,0.04168877701396734,0.019417472628398436,0.0075858058763520475,0.01751953609081247,0.025498046221642312
2019-03-22,-0.004830936124831653,-0.03898510324389881,-0.03565520992865845,-0.02383640362469841,-0.032137395266919944,-0.006120781493383465,-0.02781176740328961,-0.041304698150328334,-0.012405612871615013,-0.03748736426128729,-0.03021346644475864,-0.04117182311720635,-0.02829861983475923,-0.039238571534780164
2019-03-25,0.014563069490542535,0.018432935007720586,0.011023141596795627,0.008720865978514514,-0.006800833729351696,0.0042339628868255375,0.006520633242302676,0.010539934828495134,0.011822906118693188,0.016491355126935447,-0.0071114455448102465,0.0007360328251548864,0.009122821336639664,0.005256768821590763
2019-03-26,-0.0019138281774535582,0.001816872786489343,0.003974926495346587,-0.010703956585861096,0.01825984048952689,-0.004982738755150318,0.014211156977678163,0.009881007973519873,0.007456435797360994,-0.010528155667993144,0.03495905965889934,0.012626945613938512,0.0012172296058563514,0.03258247775906198
2019-03-27,0.004314484657456319,0.007812465906941624,0.0058825399282163016,-0.005326656464895052,-0.021492580856093735,-0.0023113131121842434,-0.0032969924441241805,-0.01884394141526169,0.002823425553080794,-0.0026164431241281205,0.004778397134445056,0.006416858814217052,-0.007119736806034727,-0.004285162458487868
2019-03-28,0.0023865983407980185,0.0173034335127924,0.004161104591652309,0.020500474586682582,0.012127766298102749,-0.0038609159159564976,0.01240464056782642,0.004801446245739305,0.0053261189171252,0.0015739091306299358,0.016890763972267298,0.009556873111805197,0.01364119374984707,0.04225346946525366
2019-03-29,0.006190436226981122,6.810291138914515e-05,0.010863376298352101,0.0054114578704203,0.0010651288830327843,0.008914965220736093,0.011231147920116591,0.012865296175382124,0.0029968221600793488,-0.017461055305632245,-0.014675050347422891,0.005033410192226917,0.001380403886400261,0.008633690594016974
2019-04-01,0.03644110214606067,-0.0010205398303791968,0.020164006516378397,0.021774612490055745,0.005186851668908421,0.0,0.027261724795922593,0.0070767444262227475,0.01304860932793006,0.013328807267307674,0.03633389977322832,0.025873196836060597,0.014472849788026876,0.031261580230194985
2019-04-02,0.0022831573187276355,-0.024584586627506178,-0.0008688371913906368,-0.007981649581927153,0.002910839049658831,0.011140700225338973,-0.0007862333569309543,0.010991001988316373,-0.0014562565732748611,0.010873074005254724,-0.024162962518490594,0.008600548869580837,0.0033966234435263143,-0.001984845279389913
2019-04-03,0.003189052045155627,0.001186889436683991,0.011739410895016844,0.002977127506063937,0.0047493482303127,-0.004939030636683772,0.012000690131455327,0.016039880616497415,0.008973221156156397,0.013705798643166567,0.01521279515748919,0.01405873367290833,0.005924022834725484,0.012113528496789483
2019-04-04,-0.0004541429915506656,0.01206423333307094,0.01203222874451515,-0.004572453501109908,-0.021008482491862712,-0.005345812596969313,0.008164761319123803,-0.011752292381532081,0.002334842649221569,0.015916407691622947,0.01673839063801652,0.007499866944858269,0.020191987723637617,0.04626651451935926
2019-04-05,0.0009086986622302007,0.012333723047678324,0.0005309134098872015,0.009106294656792135,-0.00013404650165238507,-0.004222586320071775,-0.0005781836117797479,0.003727353281929524,0.012680538873731217,0.014824770781758145,0.008936966223480836,0.010715113087238493,-0.009896101255499667,0.016390645635548262
2019-04-08,-0.00136181051794948,-0.012864139757714277,-0.008063738271863907,0.0022359919082091118,0.0057679448366654285,-0.006939033122638216,0.012540898146222057,-0.007250218442857448,0.008907651787754878,-0.0014939597477848787,0.007303826446742434,0.0010043766834959555,0.0049975064576801564,0.005207515007781716
2019-04-09,-0.0004545558582652598,0.005654053169142026,-0.024280704252869212,-0.009641562851857133,0.0001332956306812072,-0.010481449271649845,-0.01772090357532219,-0.0003562603844160517,-0.012628373927310532,-0.018121423459539265,-0.018049956409344703,-0.005685602662196754,-0.00464102457208293,-0.0013369752784451183
2019-04-10,-0.004092776422221611,0.016249537319219742,0.0015346623839020967,0.009976765140700117,0.012801695050273842,0.016084750076268417,0.0071772735095012585,0.013007832432825994,-0.01128732545758715,0.012699009836587338,-0.008169684922195164,-0.00470919382675794,0.011157278909947443,0.024096481161819616
2019-04-11,0.004566227543908896,0.011671810236751012,-0.006348210146737143,0.008125584739805847,0.0473996872701512,0.005405670348003877,0.012326734641915138,0.004573476573597857,0.00459605852778866,-0.01855856872383843,0.04387771916517047,0.011828453869638933,-0.004611422944178489,0.010620861068139975
2019-04-12,-0.0013636675747957794,0.011137033697451448,0.00572822256509542,0.0027658560520027464,-0.004776931090313852,0.002304044029820762,0.0036259485575735884,-0.0014008375100628134,0.009112965548389695,-0.016695157952063333,0.01942334976721094,0.004675793006992057,0.0031436841210188415,0.02166529544731688
2019-04-15,0.0018207062711663724,0.00547422409830034,-0.00021929394677255853,0.004412715951638502,0.0037893527686791995,-0.004214579914944894,0.002662248681602142,0.0057864604264112884,0.010384210926436488,-0.020616888796580857,0.00014888562347481482,-0.013851655815709796,0.010783092430186825,-0.0018990130700170527
2019-04-16,-0.00045434933111510034,-0.007674635568162946,0.004491656023293933,-0.0006275184604880302,-0.004026672831368372,-0.000384788180705975,0.0009480758592599337,0.006450469455155261,-0.01581381054654385,0.009729291381116223,0.007739196668728798,0.009439180460688812,0.012473404535935373,-0.008879009623568801
2019-04-17,0.004545471884987551,0.009518789351043555,-0.006107456352378526,-0.004082322906767244,-0.020846512875169365,-0.01193235247045088,-0.0035998428674679506,-0.011432528194101899,-0.012133571036063495,0.009460526094397403,0.01787031606606737,-0.0014471721060562714,-0.0009728243915280155,0.03791392050379572
2019-04-18,-0.005882401170645979,0.004452544986550677,-0.012400008259513928,0.008434497567050503,0.009935440555695507,0.01324503762214424,0.01216947776217614,0.004030130426953216,0.007332514020810921,-0.005380076246147114,-0.006674392000781126,0.02017820440458462,-0.002920570005962131,0.01772502018785338
2019-04-22,0.0,-0.023011726986631786,-0.011332903649782677,-0.009536495713599935,0.011370985782734211,0.007305018612218772,-0.004320701632350321,0.050261799414693664,-0.011122196885313573,-0.017100011139755567,0.0016067866173330447,-0.0464429487005249,-0.0032545301841421237,0.008481064018402762
2019-04-23,0.00819300458814154,0.01401218503993129,0.00404569785092268,0.013574192993162981,0.015032778637696254,0.00839690410289684,0.006414943607050416,0.015453644075435369,-0.01143349303425012,0.006923594682376022,-0.003500041779752938,0.0,0.002938552458767285,0.006907906451327106
2019-04-24,0.0018059104386565217,0.018293075981881124,-0.005820644504925587,0.07529396900003471,0.0004978334323209044,0.006434438167020051,-0.006186562150157893,0.09605633591808038,0.004989166044965687,0.022566820382744268,0.030147775550878553,0.013064470537539785,-0.008464996138374259,0.028635348964219487
2019-04-25,0.0027038965524266434,-0.000969265890044424,0.02837194565321277,-0.004416809892695328,0.0038561706797781703,0.007897476444511886,-0.0403699860500365,-0.022991950408254636,0.011508557594400282,-0.02120980493765645,-0.0727376444236052,-0.018778226272803678,-0.024626441153772882,-0.03552266536852977
2019-04-26,-0.0022471567218222965,0.0036868825545066652,0.004598396174052333,0.017892086395466356,0.013011190724470989,0.008209079646962936,0.011991560284494218,0.0314791791219482,0.009035298598340846,-0.0021317082252216846,0.013176048024861053,0.008185591479235699,0.013465836372500206,0.01969328654238467
2019-04-29,0.004504435616418112,0.015853623399471717,-0.0006541281620903172,-0.0016435832596377598,-0.0069724733311831155,0.0011104413672886615,-0.0033022150929227223,0.005777768735532485,0.01208614941018249,0.0101460529671904,-0.014819231335873262,0.005945943991975788,0.007473795435920083,-0.014890139083850729
2019-04-30,0.00538120373717188,0.00367951413492551,0.0028353771232154656,0.012167440896770465,0.0039418538263273906,0.00739370787656779,-0.001169223945044373,-0.006481108342347941,-0.011687169152408194,0.0074009564988506416,-0.011665420083353029,-0.007957284514482854,-0.00016482168461529056,0.018856620537252677
2019-05-01,0.019179317739184354,-0.010429233836375396,-0.021204703482285203,-0.008980453214265549,-0.004907994182563269,0.0,-0.0025368758378002676,-0.011119348168029064,-0.022582165772684792,-0.03183495263983116,-0.0010871206008347123,-0.013177171453173098,-0.023083244886243914,-0.013954194444001145
2019-05-02,-0.019256040556324794,0.010602987276415288,0.0003330977646121003,-0.002425905783803084,0.0016030195469607378,0.0,0.00684673375778555,0.0061469817221659895,0.0028643719396039824,0.025835566095852247,0.021610687130651396,0.0047607635420467975,0.012320567690093931,-0.04513630165604632
2019-05-03,0.004016071093292828,0.004297766847016549,0.023323104708062425,0.004720617487222967,-0.022774911080410742,-0.02165141057385145,0.016125832422115183,0.01385784974992732,0.022286566817388387,-0.0024657320459345877,0.038959025936110336,0.019530426810603352,0.020506873521319635,0.005460177672584665
2019-05-06,0.0,-0.007488906408595675,-0.005209537879181214,-0.010393815325234423,-0.0008818304011871669,-0.013128310352814143,-0.013384281157511668,0.009700117928191032,-0.0038234026285683953,-0.011122695584073639,0.009228137011729087,-0.01462229616802413,-0.003593972558082248,0.01598147747718759
2019-05-07,-0.017777760823567745,-0.039059053958988454,-0.028474811396493993,-0.009783669448037213,-0.009078316011435938,-0.006081149483000536,-0.009496212776986312,-0.03362442010491029,-0.019264176415615175,-0.034279679133992214,-0.017416611771568613,-0.023006980680207234,-0.012789129130724164,-0.04535740999319737
2019-05-08,-0.036199146181009056,-0.006136640817174355,0.009769796923613239,-0.011768706408378127,0.001399677000602173,-0.03671139006043067,0.0007829285960416765,0.00738059750375486,0.01279382377008087,0.012201819255506452,-0.012555369459926746,-0.011303439360378142,-0.010795559333456328,0.0027196000266436204
2019-05-09,-0.014084471727988102,-0.01148583045825402,0.00389226293575895,-0.0037491899410435625,-0.004828427803725055,-0.013497510000894275,-0.005474473330097096,-0.006877977023977078,0.0031581883833045055,0.005296821029782128,0.004936452334885821,-0.00047642720610363565,-0.00587649217391728,-0.019783062564069587
2019-05-10,-0.04238092331659227,-0.018604367545275946,0.01152117366328409,0.006124626165149749,-0.005234882971302368,-0.0008047930601216002,0.010615467867049588,0.010689537850734565,0.024851900432355745,-0.0032701064343201303,-0.009080092402211082,-0.004408631001084018,-0.008106665816853709,0.0001627361210907452
2019-05-13,-0.022874240569863757,-0.053175398804526264,-0.0469828489488231,-0.012907912528958287,-0.039404533178219014,-0.014498646906178858,-0.030149858841168165,-0.051094840321982526,-0.01734687110037003,-0.047393492027297035,-0.021030517234443602,-0.03195310830880771,-0.03745955868032291,-0.08071600858259709
2019-05-14,0.013231564067647694,0.04683769744607469,0.022523886633528445,0.006781174849031846,-0.006547272685012873,0.004086543720329905,-0.0220615919124989,0.004709564104669273,0.01070233521378694,0.01798691860465107,0.014270374885769765,0.0014836010966265967,0.007783610287492637,0.023189998092386643
2019-05-15,0.02410846539000433,-0.010978363031061589,0.00404569785092268,0.009326758943483116,0.015467404834973664,-0.0028485647927102287,0.002871031017535275,0.013124942779541016,0.0021830638385740286,0.0,0.0028744696791580537,0.002221899548000561,-0.008425702683526048,0.009688565797816073
2019-05-16,-0.018146098232479924,0.008796386892738983,0.002238522202774096,0.007846811632858275,0.0103311096595613,0.006530140340672785,0.008179982100500194,0.025601538492674436,-0.00461121364553474,0.009962595209414893,0.015085231349963202,0.0020938141445112635,0.010090491036471638,0.03015767538239511
2019-05-17,-0.008491512108233734,-0.013079580551200287,-0.02032614676426925,-0.0037836696863426944,-0.01730466329244984,0.006083030432607162,-0.021095377114184632,-0.013984966995124526,0.008718229008104705,-0.008561629471517618,-0.014563877895674926,-0.021017396895094298,-0.010164837496338341,-0.030439162587062363
2019-05-20,0.005037802496118848,0.0009116112632781004,-0.004332054793371287,-0.004674756468692309,-0.010005336301496248,0.010076527073780595,-0.009738807724243737,-0.010218059662400747,-0.009582894692408583,0.006194943151159427,0.009500903423436347,-0.002134401049111001,-0.020360981596289185,-0.022473888446580714
2019-05-21,0.006014983824345732,0.041544013223855814,0.022670026636091523,0.010714022819285907,0.018730621301668693,0.027533864110399042,0.018623092116347273,0.01679501251561577,0.024498814709529526,0.018283663491615254,0.007469375287783464,0.01383995871112309,0.003975757198972474,0.015795078133831852
2019-05-22,0.0044843126037066305,0.009551343152178315,-0.02597410136609213,-0.01684423749677111,-0.002248653073762985,-0.011650304361114916,-0.01150374615048555,0.022276121659191572,-0.01026339350994332,-0.006412566611244563,-0.03380780985703258,-0.016009083273248903,-0.00035989188664364846,-0.030753264512738188
2019-05-23,-0.015376957752416653,-0.017855904731637895,-0.01850760966341991,-0.009970133389537117,-0.011931612385492119,-0.02554037422790645,-0.007688913764761662,-0.025644763578676955,-0.004861246337750202,-0.046837577136233155,-0.01749550268527511,-0.022575290311736884,-0.016567602504438228,-0.02762933488287822
